,Unnamed: 0,Imo,RecievedTime,FinishedRecievedTime,Latitude,Longitude,NavStatus,SailTime,name,type,built,dwt,loa,beam,status,flagState,holdsTotal,hatchesToNo,shipBuilder,shipBuilderCountry,draughtMeters,lastHullSurveyDate,hullSurveyDueDate
1300,1300,9650860,2019-06-20 07:55:12+00:00,2019-07-11 06:57:12+00:00,-35.15468333333333,19.362281666666668,0,503.03333333333336,Mistral I,Bulk Carrier,2013,81813,229.0,32.26,In Service,Panama,7.0,7.0,Jiangsu New YZJ,China P.R.,14.45,07/12/2020,10/06/2025
1301,1301,9650860,2019-09-28 03:16:18+00:00,2019-10-12 07:38:13+00:00,3.0063133333333334,90.268825,0,340.3652777777778,Mistral I,Bulk Carrier,2013,81813,229.0,32.26,In Service,Panama,7.0,7.0,Jiangsu New YZJ,China P.R.,14.45,07/12/2020,10/06/2025
1302,1302,9650860,2019-12-06 15:59:34+00:00,2019-12-21 13:32:16+00:00,-33.990790000000004,26.45359166666667,0,357.545,Mistral I,Bulk Carrier,2013,81813,229.0,32.26,In Service,Panama,7.0,7.0,Jiangsu New YZJ,China P.R.,14.45,07/12/2020,10/06/2025
1303,1303,9651280,2019-05-19 20:50:24+00:00,2019-06-02 07:25:59+00:00,4.853265,93.62726333333332,0,322.5930555555556,Sunny Putney,Bulk Carrier,2013,74940,225.0,32.2,In Service,Singapore,7.0,7.0,Sasebo HI,Japan,14.22,03/01/2016,2/28/2021
1304,1304,9651280,2019-07-10 15:44:02+00:00,2019-07-29 05:25:49+00:00,-35.29531,19.532268333333327,0,445.69638888888886,Sunny Putney,Bulk Carrier,2013,74940,225.0,32.2,In Service,Singapore,7.0,7.0,Sasebo HI,Japan,14.22,03/01/2016,2/28/2021
1305,1305,9652507,2020-01-18 23:59:58+00:00,2020-02-06 13:33:57+00:00,-35.12632,18.383505,0,445.56638888888887,Seagull Wind,Bulk Carrier,2013,82908,229.0,32.24,In Service,Panama,7.0,7.0,Sanoyas Shipbuilding,Japan,14.65,10/04/2020,08/05/2025
1306,1306,9652571,2019-11-15 23:24:53+00:00,2019-12-04 23:47:56+00:00,-34.30472,17.805928333333334,0,456.38416666666666,BBG Yulin,Bulk Carrier,2015,82293,229.0,32.26,In Service,Liberia,7.0,7.0,Oshima Shipbuilding,Japan,14.45,6/22/2020,06/11/2025
1307,1307,9655822,2019-09-02 01:22:35+00:00,2019-09-15 15:31:46+00:00,4.216205,92.289975,0,326.1530555555556,Xin Tang Shan Hai 1,Bulk Carrier,2013,81870,229.0,32.26,In Service,China P.R.,7.0,7.0,COSCO Dalian SY,China P.R.,14.5,7/28/2017,7/27/2022
1308,1308,9655822,2019-10-29 23:54:01+00:00,2019-11-16 20:33:35+00:00,-34.98626833333333,18.686346666666665,0,428.6594444444444,Xin Tang Shan Hai 1,Bulk Carrier,2013,81870,229.0,32.26,In Service,China P.R.,7.0,7.0,COSCO Dalian SY,China P.R.,14.5,7/28/2017,7/27/2022
1309,1309,9656412,2019-12-14 23:51:45+00:00,2019-12-30 06:57:50+00:00,-35.77290166666667,33.408458333333336,0,367.10138888888883,Sakizaya Brave,Bulk Carrier,2013,74940,225.0,32.2,In Service,Panama,7.0,7.0,Sasebo HI,Japan,14.14,4/28/2018,06/10/2023
1310,1310,9658056,2019-08-05 07:49:39+00:00,2019-08-23 19:31:59+00:00,-35.980426666666666,17.95965,0,443.70555555555563,Semiramis,Bulk Carrier,2013,82620,229.0,32.24,In Service,Liberia,7.0,7.0,STX SB (Jinhae),South Korea,14.5,10/10/2018,8/22/2023
1311,1311,9658068,2019-08-04 15:58:33+00:00,2019-08-21 23:34:33+00:00,-33.69715833333333,26.90320166666667,0,415.6,Eva,Bulk Carrier,2013,82620,228.9,32.24,In Service,Liberia,7.0,7.0,STX SB (Jinhae),South Korea,14.5,11/25/2018,10/17/2023
1312,1312,9658915,2019-09-23 20:35:34+00:00,2019-10-05 15:46:34+00:00,3.670576666666667,91.752685,0,283.18333333333334,Sunny Eternity,Bulk Carrier,2014,77211,225.0,32.26,In Service,Panama,7.0,7.0,Oshima Shipbuilding,Japan,14.43,5/21/2019,6/19/2024
1313,1313,9659775,2019-07-31 07:56:33+00:00,2019-08-17 06:43:07+00:00,-35.034121666666664,19.105961666666666,0,406.77611111111116,DL Dahlia,Bulk Carrier,2013,81667,229.0,32.26,In Service,Panama,7.0,7.0,COSCO Zhoushan,China P.R.,14.5,3/19/2018,5/26/2023
1314,1314,9661091,2020-02-08 06:50:32+00:00,2020-02-21 23:33:47+00:00,4.32152,91.96654166666669,0,328.72083333333336,SITC Hengshan,Bulk Carrier,2013,76201,225.0,32.26,In Service,Hong Kong,7.0,7.0,Zhejiang Yangfan,China P.R.,14.2,06/07/2018,07/01/2023
1315,1315,9661106,2019-08-12 15:59:28+00:00,2019-08-29 14:31:24+00:00,-35.102325,18.088705,0,406.53222222222223,Prodigy,Bulk Carrier,2013,76117,225.0,32.26,In Service,Marshall Is.,7.0,7.0,Zhejiang Yangfan,China P.R.,14.2,6/26/2018,7/31/2023
1316,1316,9662447,2019-04-25 23:29:56+00:00,2019-05-12 23:26:05+00:00,-35.19564833333333,19.104523333333333,0,407.9358333333333,Zoe,Bulk Carrier,2013,74702,225.0,32.2,In Service,Cyprus,7.0,7.0,Sasebo HI,Japan,14.12,07/07/2018,7/24/2023
1317,1317,9662447,2019-09-10 23:45:10+00:00,2019-09-27 04:13:32+00:00,-35.32356,18.17468,0,388.47277777777776,Zoe,Bulk Carrier,2013,74702,225.0,32.2,In Service,Cyprus,7.0,7.0,Sasebo HI,Japan,14.12,07/07/2018,7/24/2023
1318,1318,9662447,2020-01-15 07:31:41+00:00,2020-01-30 07:36:48+00:00,4.129873333333333,92.17685166666666,0,360.0852777777778,Zoe,Bulk Carrier,2013,74702,225.0,32.2,In Service,Cyprus,7.0,7.0,Sasebo HI,Japan,14.12,07/07/2018,7/24/2023
1319,1319,9663350,2019-04-14 06:46:18+00:00,2019-04-29 07:54:47+00:00,4.284098333333334,92.79836166666666,0,361.14138888888886,Peace Pearl,Bulk Carrier,2013,76432,225.0,32.26,In Service,Panama,7.0,7.0,Zhejiang Zhenghe SB,China P.R.,14.22,05/01/2018,07/07/2023
1320,1320,9664952,2019-06-08 16:32:27+00:00,2019-06-29 15:48:02+00:00,6.845503333333332,95.738215,0,503.2597222222222,Andreas Petrakis,Bulk Carrier,2014,75999,225.0,32.26,In Service,Malta,7.0,7.0,Hudong Zhonghua,China P.R.,14.25,12/05/2018,1/19/2024
1321,1321,9664952,2019-08-05 15:58:57+00:00,2019-08-24 02:04:54+00:00,-34.818925,18.390161666666668,0,442.0991666666667,Andreas Petrakis,Bulk Carrier,2014,75999,225.0,32.26,In Service,Malta,7.0,7.0,Hudong Zhonghua,China P.R.,14.25,12/05/2018,1/19/2024
1322,1322,9664952,2019-12-30 15:41:33+00:00,2020-01-16 07:07:52+00:00,-35.24104666666667,19.350443333333327,0,399.43861111111113,Andreas Petrakis,Bulk Carrier,2014,75999,225.0,32.26,In Service,Malta,7.0,7.0,Hudong Zhonghua,China P.R.,14.25,12/05/2018,1/19/2024
1323,1323,9665360,2020-01-19 07:58:27+00:00,2020-02-04 14:50:30+00:00,-35.999516666666665,24.534505,0,390.8675,SSI Dignity,Bulk Carrier,2014,81221,229.0,32.26,In Service,Marshall Is.,7.0,7.0,CSC Jinling Shipyard,China P.R.,14.5,3/27/2019,3/26/2024
1324,1324,9666041,2019-06-21 14:12:10+00:00,2019-07-09 07:52:51+00:00,5.676275,94.47179666666666,0,425.67805555555566,Spring Rainbow,Bulk Carrier,2014,63233,199.99,32.26,In Service,Hong Kong,5.0,5.0,Jiangsu New YZJ,China P.R.,13.32,5/14/2019,5/28/2024
1325,1325,9667095,2019-06-19 07:59:59+00:00,2019-07-05 23:29:00+00:00,-34.40603833333333,18.149731666666668,0,399.48361111111114,Oceana,Bulk Carrier,2014,81600,229.0,32.26,In Service,Hong Kong,7.0,7.0,SCS Shipbuilding,China P.R.,14.45,8/18/2019,09/04/2024
1326,1326,9667095,2019-11-22 00:07:08+00:00,2019-12-05 23:49:50+00:00,4.787648333333333,93.50156,0,335.71166666666664,Oceana,Bulk Carrier,2014,81600,229.0,32.26,In Service,Hong Kong,7.0,7.0,SCS Shipbuilding,China P.R.,14.45,8/18/2019,09/04/2024
1327,1327,9667095,2020-01-26 15:54:00+00:00,2020-02-13 14:52:31+00:00,-34.97303333333333,19.174771666666672,0,430.97527777777776,Oceana,Bulk Carrier,2014,81600,229.0,32.26,In Service,Hong Kong,7.0,7.0,SCS Shipbuilding,China P.R.,14.45,8/18/2019,09/04/2024
1328,1328,9667112,2019-08-04 15:58:49+00:00,2019-08-21 13:44:11+00:00,-34.419535,17.83727,0,405.7561111111111,Palona,Bulk Carrier,2014,81600,229.0,32.26,In Service,Hong Kong,7.0,7.0,SCS Shipbuilding,China P.R.,14.45,9/24/2019,11/05/2024
1329,1329,9667112,2019-10-06 06:18:06+00:00,2019-10-19 07:54:05+00:00,4.246403333333333,92.29767666666666,0,313.59972222222217,Palona,Bulk Carrier,2014,81600,229.0,32.26,In Service,Hong Kong,7.0,7.0,SCS Shipbuilding,China P.R.,14.45,9/24/2019,11/05/2024
1330,1330,9667112,2019-11-22 23:55:52+00:00,2019-12-07 15:34:31+00:00,-35.177463333333336,18.333775,0,351.64416666666665,Palona,Bulk Carrier,2014,81600,229.0,32.26,In Service,Hong Kong,7.0,7.0,SCS Shipbuilding,China P.R.,14.45,9/24/2019,11/05/2024
1331,1331,9667368,2019-09-22 07:36:18+00:00,2019-10-10 13:00:07+00:00,-35.05340666666667,18.403755,0,437.3969444444445,Kypros Land,Bulk Carrier,2014,77060,224.9,32.24,In Service,Cyprus,7.0,7.0,Imabari SB Marugame,Japan,14.45,1/24/2019,1/23/2024
1332,1332,9667368,2020-01-23 12:33:21+00:00,2020-02-07 07:59:14+00:00,6.183013333333332,94.92936166666668,0,355.4313888888889,Kypros Land,Bulk Carrier,2014,77060,224.9,32.24,In Service,Cyprus,7.0,7.0,Imabari SB Marugame,Japan,14.45,1/24/2019,1/23/2024
1333,1333,9668879,2019-06-29 23:58:03+00:00,2019-07-14 12:15:40+00:00,-33.919135,25.833595000000006,0,348.29361111111115,Atrotos Heracles,Bulk Carrier,2014,81922,228.99,32.26,In Service,Panama,7.0,7.0,Tsuneishi Zhoushan,China P.R.,14.43,5/19/2019,5/18/2024
1334,1334,9668879,2019-08-31 13:04:22+00:00,2019-09-13 23:44:04+00:00,5.723685,94.08738833333334,0,322.6616666666667,Atrotos Heracles,Bulk Carrier,2014,81922,228.99,32.26,In Service,Panama,7.0,7.0,Tsuneishi Zhoushan,China P.R.,14.43,5/19/2019,5/18/2024
1335,1335,9668879,2019-10-21 15:53:45+00:00,2019-11-05 21:30:50+00:00,-35.265118333333334,18.674976666666666,0,365.6180555555555,Atrotos Heracles,Bulk Carrier,2014,81922,228.99,32.26,In Service,Panama,7.0,7.0,Tsuneishi Zhoushan,China P.R.,14.43,5/19/2019,5/18/2024
1336,1336,9668881,2019-09-02 15:43:05+00:00,2019-09-16 23:12:12+00:00,-35.99131333333333,26.74484666666667,0,343.48527777777775,Alkimos Heracles,Bulk Carrier,2014,81922,229.0,32.26,In Service,Panama,7.0,7.0,Tsuneishi Zhoushan,China P.R.,14.43,09/03/2019,09/02/2024
1337,1337,9668893,2019-10-26 02:45:34+00:00,2019-11-08 15:48:18+00:00,4.823136666666667,92.80684,0,325.04555555555555,Majulah Harbourfront,Bulk Carrier,2014,81922,229.0,32.26,In Service,Singapore,7.0,7.0,Tsuneishi Zhoushan,China P.R.,14.4,10/10/2019,11/13/2024
1338,1338,9670808,2019-07-22 23:59:44+00:00,2019-08-10 15:13:17+00:00,-34.90703666666667,18.7455,0,447.22583333333336,Zhong Chang Zhou Shan,Bulk Carrier,2013,75409,225.0,32.26,In Service,Hong Kong,7.0,7.0,Guangzhou Huangpu,China P.R.,14.2,10/26/2018,10/18/2023
1339,1339,9670810,2019-07-10 23:59:16+00:00,2019-07-30 23:29:57+00:00,-35.66710166666667,17.806421666666665,0,479.51138888888886,Shao Shan 8,Bulk Carrier,2014,75366,225.0,32.26,In Service,Hong Kong,7.0,7.0,Huangpu Wenchong,China P.R.,14.2,5/16/2019,4/23/2024
1340,1340,9670810,2020-01-28 01:37:52+00:00,2020-02-11 23:50:09+00:00,5.907838333333332,94.80138333333332,0,358.2047222222222,Shao Shan 8,Bulk Carrier,2014,75366,225.0,32.26,In Service,Hong Kong,7.0,7.0,Huangpu Wenchong,China P.R.,14.2,5/16/2019,4/23/2024
1341,1341,9671802,2019-05-19 15:56:50+00:00,2019-06-01 01:03:44+00:00,-35.511005,31.480105,0,297.115,Haoyue,Bulk Carrier,2016,82061,229.0,32.26,In Service,Liberia,7.0,7.0,Jiangsu New YZJ,China P.R.,14.45,10/19/2016,10/19/2021
1342,1342,9671838,2019-10-23 15:38:29+00:00,2019-11-07 06:24:06+00:00,-34.89352333333333,18.035965,0,350.7602777777778,Alpha Legacy,Bulk Carrier,2018,82047,229.0,32.26,In Service,Marshall Is.,7.0,7.0,Jiangsu New YZJ,China P.R.,14.45,07/06/2018,07/05/2023
1343,1343,9673202,2019-12-19 07:58:51+00:00,2020-01-02 21:13:46+00:00,-33.97398,27.001041666666666,0,349.24861111111125,Orient Genesis,Bulk Carrier,2014,78162,224.98,32.24,In Service,Panama,7.0,7.0,Toyohashi SB,Japan,14.35,1/18/2019,1/23/2024
1344,1344,9673757,2019-07-11 23:46:45+00:00,2019-07-29 15:04:05+00:00,-35.29193499999999,19.293161666666666,0,423.28888888888883,VSC Poseidon,Bulk Carrier,2013,74957,225.0,32.2,In Service,Liberia,7.0,7.0,Sasebo HI,Japan,14.11,10/01/2018,9/26/2023
1345,1345,9673783,2019-04-28 23:58:52+00:00,2019-05-15 14:06:12+00:00,-35.32957666666667,18.250543333333333,0,398.1222222222222,Star Nicole,Bulk Carrier,2013,81120,229.0,32.26,In Service,Malta,7.0,7.0,JMU Tsu Shipyard,Japan,14.45,12/11/2018,10/07/2023
1346,1346,9673783,2019-08-15 15:59:03+00:00,2019-08-31 14:20:09+00:00,-33.914425,25.936131666666668,0,382.35166666666674,Star Nicole,Bulk Carrier,2013,81120,229.0,32.26,In Service,Malta,7.0,7.0,JMU Tsu Shipyard,Japan,14.45,12/11/2018,10/07/2023
1347,1347,9673783,2019-12-29 14:28:59+00:00,2020-01-15 15:58:29+00:00,4.193786666666667,93.01881166666666,0,409.49166666666673,Star Nicole,Bulk Carrier,2013,81120,229.0,32.26,In Service,Malta,7.0,7.0,JMU Tsu Shipyard,Japan,14.45,12/11/2018,10/07/2023
1348,1348,9673795,2019-04-05 01:40:30+00:00,2019-04-19 07:51:43+00:00,5.9842216666666666,94.66582,0,342.1869444444445,Star Lydia,Bulk Carrier,2013,81187,229.0,32.26,In Service,Malta,7.0,7.0,JMU Tsu Shipyard,Japan,14.48,10/04/2018,11/07/2023
1349,1349,9673836,2019-07-08 07:56:17+00:00,2019-07-26 07:33:19+00:00,-35.85114333333333,19.002673333333334,0,431.6172222222222,Echo. GR,Bulk Carrier,2014,81070,229.0,32.26,Idle,Marshall Is.,7.0,7.0,JMU Tsu Shipyard,Japan,14.48,03/11/2019,03/06/2024
1350,1350,9675274,2019-09-04 14:56:25+00:00,2019-09-19 15:58:39+00:00,-35.395695,17.937623333333335,0,361.0372222222222,Santa Regina,Bulk Carrier,2014,82063,229.0,32.24,In Service,Panama,7.0,7.0,Sanoyas Shipbuilding,Japan,14.64,12/02/2019,10/22/2024
1351,1351,9675456,2019-05-04 02:48:56+00:00,2019-05-18 23:25:43+00:00,4.98997,93.433165,0,356.61305555555555,Sasebo Eco,Bulk Carrier,2014,77888,225.0,32.2,In Service,Marshall Is.,7.0,7.0,Sasebo HI,Japan,14.43,4/17/2019,06/10/2024
1352,1352,9675468,2019-06-04 01:53:16+00:00,2019-06-19 15:37:34+00:00,5.019126666666667,93.651445,0,373.7383333333333,Sasebo Green,Bulk Carrier,2014,77880,225.0,32.2,In Service,Marshall Is.,7.0,7.0,Sasebo HI,Japan,14.43,5/23/2019,7/28/2024
1353,1353,9675468,2019-08-12 07:40:34+00:00,2019-08-28 03:18:28+00:00,-35.299295,18.107188333333333,0,379.63166666666666,Sasebo Green,Bulk Carrier,2014,77880,225.0,32.2,In Service,Marshall Is.,7.0,7.0,Sasebo HI,Japan,14.43,5/23/2019,7/28/2024
1354,1354,9675468,2019-09-23 12:20:35+00:00,2019-10-07 07:53:27+00:00,5.819591666666668,94.285345,0,331.54777777777775,Sasebo Green,Bulk Carrier,2014,77880,225.0,32.2,In Service,Marshall Is.,7.0,7.0,Sasebo HI,Japan,14.43,5/23/2019,7/28/2024
1355,1355,9675602,2019-05-18 13:23:42+00:00,2019-06-01 23:56:29+00:00,6.14394,94.87598666666666,0,346.5463888888888,Kypros Sea,Bulk Carrier,2014,77128,224.9,32.24,In Service,Cyprus,7.0,7.0,Imabari SB Marugame,Japan,14.45,03/12/2019,03/11/2024
1356,1356,9675602,2019-07-21 07:34:17+00:00,2019-08-08 07:30:37+00:00,-35.43197833333333,18.793433333333333,0,431.93888888888887,Kypros Sea,Bulk Carrier,2014,77128,224.9,32.24,In Service,Cyprus,7.0,7.0,Imabari SB Marugame,Japan,14.45,03/12/2019,03/11/2024
1357,1357,9677387,2019-06-26 23:58:49+00:00,2019-07-15 12:52:08+00:00,-34.82678166666667,19.057863333333334,0,444.8886111111111,Valadon,Bulk Carrier,2014,81128,229.0,32.26,In Service,Marshall Is.,7.0,7.0,Shanghai Waigaoqiao,China P.R.,14.45,9/15/2019,9/25/2024
1358,1358,9679799,2019-09-24 06:44:50+00:00,2019-10-11 01:12:02+00:00,-35.221215,18.283723333333327,0,402.45333333333326,CSK Longevity,Bulk Carrier,2014,77102,224.98,32.24,In Service,Singapore,7.0,7.0,Imabari SB Marugame,Japan,14.45,5/28/2019,06/10/2024
1359,1359,9680360,2019-04-06 23:29:55+00:00,2019-04-24 22:02:49+00:00,-34.78953,18.442776666666667,0,430.54833333333335,Sakizaya Champion,Bulk Carrier,2014,78080,225.0,32.2,In Service,Panama,7.0,7.0,Sasebo HI,Japan,14.43,6/20/2019,04/01/2024
1360,1360,9680360,2019-10-20 23:21:20+00:00,2019-11-04 22:26:17+00:00,-35.198505,18.621506666666665,0,359.0825,Sakizaya Champion,Bulk Carrier,2014,78080,225.0,32.2,In Service,Panama,7.0,7.0,Sasebo HI,Japan,14.43,6/20/2019,04/01/2024
1361,1361,9681950,2019-06-26 15:49:39+00:00,2019-07-16 06:53:48+00:00,-34.09265,27.319271666666666,0,471.06916666666666,Gerdt Oldendorff,Bulk Carrier,2014,80446,229.0,32.26,In Service,Madeira,7.0,7.0,CSC Jinling Shipyard,China P.R.,14.45,9/30/2019,9/29/2024
1362,1362,9681962,2019-08-31 23:30:01+00:00,2019-09-22 17:34:50+00:00,-35.35062166666667,18.31611,0,522.0802777777777,Gretke Oldendorff,Bulk Carrier,2015,80446,229.0,32.26,In Service,Madeira,7.0,7.0,CSC Jinling Shipyard,China P.R.,14.45,01/05/2020,01/04/2025
1363,1363,9682863,2019-07-16 23:58:39+00:00,2019-08-01 12:51:45+00:00,-34.697245,18.895513333333334,0,372.885,Bulk Poland,Bulk Carrier,2014,82150,228.99,32.26,In Service,Singapore,7.0,7.0,Tsuneishi Tadotsu SB,Japan,14.4,1/24/2017,1/23/2022
1364,1364,9682863,2019-11-23 13:25:31+00:00,2019-12-07 15:54:29+00:00,4.424573333333333,93.03742333333334,0,338.48277777777776,Bulk Poland,Bulk Carrier,2014,82150,228.99,32.26,In Service,Singapore,7.0,7.0,Tsuneishi Tadotsu SB,Japan,14.4,1/24/2017,1/23/2022
1365,1365,9682930,2019-09-10 23:58:04+00:00,2019-09-25 20:39:06+00:00,-33.92290833333333,26.28635166666667,0,356.6838888888889,Silvergate,Bulk Carrier,2014,77239,224.98,32.24,In Service,Liberia,7.0,7.0,Imabari SB Marugame,Japan,14.45,4/16/2019,4/21/2024
1366,1366,9684134,2019-06-18 23:58:10+00:00,2019-07-06 05:39:50+00:00,-34.97177833333333,18.00195,0,413.6944444444445,Zhong Xin Pearl,Bulk Carrier,2013,75321,225.0,32.26,In Service,Hong Kong,7.0,7.0,Guangzhou Huangpu,China P.R.,14.2,8/17/2018,9/25/2023
1367,1367,9684134,2019-10-12 13:18:38+00:00,2019-10-26 07:19:48+00:00,5.414013333333332,94.17603666666666,0,330.01944444444445,Zhong Xin Pearl,Bulk Carrier,2013,75321,225.0,32.26,In Service,Hong Kong,7.0,7.0,Guangzhou Huangpu,China P.R.,14.2,8/17/2018,9/25/2023
1368,1368,9684134,2020-01-23 12:32:48+00:00,2020-02-06 23:58:21+00:00,5.924626666666668,95.63748,0,347.4258333333333,Zhong Xin Pearl,Bulk Carrier,2013,75321,225.0,32.26,In Service,Hong Kong,7.0,7.0,Guangzhou Huangpu,China P.R.,14.2,8/17/2018,9/25/2023
1369,1369,9687124,2019-04-20 07:50:41+00:00,2019-05-09 15:13:24+00:00,-35.999655,18.102605,0,463.3786111111111,BW Canola,Bulk Carrier,2014,81344,224.99,32.26,In Service,Isle of Man,7.0,7.0,Oshima Shipbuilding,Japan,14.53,7/24/2019,6/24/2024
1370,1370,9687124,2019-10-13 23:58:57+00:00,2019-10-29 15:19:34+00:00,-35.266255,19.0375,0,375.34361111111116,BW Canola,Bulk Carrier,2014,81344,224.99,32.26,In Service,Isle of Man,7.0,7.0,Oshima Shipbuilding,Japan,14.53,7/24/2019,6/24/2024
1371,1371,9687124,2019-11-23 15:19:35+00:00,2019-12-06 15:50:38+00:00,4.8467183333333335,93.278805,0,312.5175,BW Canola,Bulk Carrier,2014,81344,224.99,32.26,In Service,Isle of Man,7.0,7.0,Oshima Shipbuilding,Japan,14.53,7/24/2019,6/24/2024
1372,1372,9687679,2019-06-03 06:35:51+00:00,2019-06-21 01:48:41+00:00,-35.25433666666667,18.435441666666666,0,427.21388888888885,Oratorio,Bulk Carrier,2014,81842,229.0,32.26,In Service,Panama,7.0,7.0,Tsuneishi Cebu,Philippines,14.4,2/25/2019,2/27/2024
1373,1373,9687681,2019-10-15 23:57:34+00:00,2019-10-30 18:26:44+00:00,-35.20839,18.5454,0,354.48611111111114,Scarlet Island,Bulk Carrier,2014,81842,229.0,32.26,In Service,Panama,7.0,7.0,Tsuneishi Cebu,Philippines,14.4,04/09/2019,5/19/2024
1374,1374,9687837,2019-07-13 07:47:33+00:00,2019-07-29 23:52:31+00:00,-35.19314333333333,19.400825,0,400.0827777777778,BTG Everest,Bulk Carrier,2015,81014,229.0,32.26,In Service,Bahamas,7.0,7.0,JMU Tsu Shipyard,Japan,14.48,01/09/2020,01/08/2025
1375,1375,9687837,2019-12-01 15:50:28+00:00,2019-12-17 12:00:29+00:00,-34.742293333333336,17.873028333333334,0,380.16694444444437,BTG Everest,Bulk Carrier,2015,81014,229.0,32.26,In Service,Bahamas,7.0,7.0,JMU Tsu Shipyard,Japan,14.48,01/09/2020,01/08/2025
1376,1376,9687849,2019-11-23 23:34:58+00:00,2019-12-07 05:31:59+00:00,-35.679246666666664,33.58759333333333,0,317.95027777777784,BTG Kailash,Bulk Carrier,2015,81084,229.0,32.26,In Service,Bahamas,7.0,7.0,JMU Tsu Shipyard,Japan,14.48,2/13/2020,02/12/2025
1377,1377,9687851,2019-07-06 23:54:21+00:00,2019-07-26 07:33:41+00:00,-35.17499,18.484228333333334,0,463.6555555555556,BTG Denali,Bulk Carrier,2015,81084,229.0,32.26,Idle,Bahamas,7.0,7.0,JMU Tsu Shipyard,Japan,14.48,4/17/2015,11/16/2020
1378,1378,9687851,2019-08-19 10:04:03+00:00,2019-09-01 07:59:38+00:00,4.717886666666667,93.10417333333334,0,309.9263888888889,BTG Denali,Bulk Carrier,2015,81084,229.0,32.26,Idle,Bahamas,7.0,7.0,JMU Tsu Shipyard,Japan,14.48,4/17/2015,11/16/2020
1379,1379,9687851,2019-10-13 23:54:07+00:00,2019-10-28 12:10:13+00:00,-35.67506500000001,29.895138333333332,0,348.26833333333326,BTG Denali,Bulk Carrier,2015,81084,229.0,32.26,Idle,Bahamas,7.0,7.0,JMU Tsu Shipyard,Japan,14.48,4/17/2015,11/16/2020
1380,1380,9689811,2019-08-28 07:51:34+00:00,2019-09-13 12:20:55+00:00,-35.13041,19.503086666666672,0,388.48916666666673,Three Saskias,Bulk Carrier,2014,81094,229.0,32.26,In Service,Panama,7.0,7.0,JMU Tsu Shipyard,Japan,14.48,12/25/2018,3/24/2024
1381,1381,9689823,2019-04-13 04:34:03+00:00,2019-04-28 23:59:22+00:00,3.010353333333333,90.463415,0,379.42194444444436,Graecia Nautica,Bulk Carrier,2014,81001,229.0,32.26,In Service,Cyprus,7.0,7.0,JMU Tsu Shipyard,Japan,14.45,04/02/2019,4/24/2024
1382,1382,9689823,2019-09-30 07:03:45+00:00,2019-10-19 22:51:55+00:00,-35.105916666666666,19.39049,0,471.8027777777778,Graecia Nautica,Bulk Carrier,2014,81001,229.0,32.26,In Service,Cyprus,7.0,7.0,JMU Tsu Shipyard,Japan,14.45,04/02/2019,4/24/2024
1383,1383,9689823,2019-12-22 19:16:45+00:00,2020-01-05 15:41:31+00:00,4.317411666666667,92.49916333333331,0,332.41277777777776,Graecia Nautica,Bulk Carrier,2014,81001,229.0,32.26,In Service,Cyprus,7.0,7.0,JMU Tsu Shipyard,Japan,14.45,04/02/2019,4/24/2024
1384,1384,9689835,2019-05-16 04:52:00+00:00,2019-05-31 15:48:42+00:00,4.003861666666666,92.30556166666666,0,370.945,Graecia Aeterna,Bulk Carrier,2014,81022,229.0,32.26,In Service,Cyprus,7.0,7.0,JMU Tsu Shipyard,Japan,14.48,09/12/2019,5/26/2024
1385,1385,9689835,2019-09-25 15:33:57+00:00,2019-10-10 15:59:24+00:00,3.17844,91.08963833333334,0,360.42416666666674,Graecia Aeterna,Bulk Carrier,2014,81022,229.0,32.26,In Service,Cyprus,7.0,7.0,JMU Tsu Shipyard,Japan,14.48,09/12/2019,5/26/2024
1386,1386,9691395,2019-10-10 15:56:30+00:00,2019-10-24 12:36:36+00:00,-35.99892666666667,23.464715,0,332.6683333333333,PS Framura,Bulk Carrier,2014,76833,223.0,32.26,In Service,Malta,7.0,7.0,SPP Sacheon SY,South Korea,14.2,3/20/2019,01/07/2024
1387,1387,9691577,2019-09-25 02:46:20+00:00,2019-10-09 07:58:40+00:00,6.2838949999999985,95.127055,0,341.20555555555563,Bulk Finland,Bulk Carrier,2014,77126,224.9,32.26,In Service,Singapore,7.0,7.0,Imabari SB Hiroshima,Japan,14.45,7/15/2019,7/30/2024
1388,1388,9691589,2019-03-30 07:46:57+00:00,2019-04-13 23:29:47+00:00,-35.706271666666666,32.254005,0,351.71388888888885,Bulk Sweden,Bulk Carrier,2014,77126,224.98,32.24,Idle,Singapore,7.0,7.0,Imabari SB Hiroshima,Japan,14.45,08/02/2019,9/17/2024
1389,1389,9691589,2019-09-12 03:07:21+00:00,2019-09-27 07:37:17+00:00,5.556305,93.96524666666667,0,364.49888888888887,Bulk Sweden,Bulk Carrier,2014,77126,224.98,32.24,Idle,Singapore,7.0,7.0,Imabari SB Hiroshima,Japan,14.45,08/02/2019,9/17/2024
1390,1390,9693422,2019-06-25 20:33:22+00:00,2019-07-11 07:54:59+00:00,5.849206666666666,94.64536666666666,0,371.3602777777778,Fraternelle,Bulk Carrier,2016,82086,229.0,32.26,Idle,Marshall Is.,7.0,7.0,Jiangsu New YZJ,China P.R.,14.47,3/30/2016,3/30/2021
