,Unnamed: 0,Imo,RecievedTime,Latitude,Longitude,NavStatus,FullWaitTime,UnderwayCount,WaitingCount,MooredCount,OtherCount,FinishedCount,name,type,built,dwt,loa,beam,status,flagState,holdsTotal,hatchesToNo,shipBuilder,shipBuilderCountry,draughtMeters,lastHullSurveyDate,hullSurveyDueDate
1988,1988,9724661,2019-04-20 15:59:15+00:00,-20.117726666666666,118.60397666666668,1,16 days 23:57:58.000000000,27,39,21,0,192,Xanadu,Bulk Carrier,2017,208827,299.95,50.0,In Service,Malta,9.0,9.0,Yangzi Xinfu SB,China P.R.,18.42,2/15/2017,2/14/2022
1989,1989,9724661,2019-06-11 07:57:02+00:00,-20.13738333333333,118.54058333333332,1,7 days 16:02:07.000000000,64,30,32,0,606,Xanadu,Bulk Carrier,2017,208827,299.95,50.0,In Service,Malta,9.0,9.0,Yangzi Xinfu SB,China P.R.,18.42,2/15/2017,2/14/2022
1990,1990,9724661,2019-07-18 23:58:28+00:00,-20.131133333333327,118.52759833333332,1,6 days 16:00:37.000000000,69,16,27,0,914,Xanadu,Bulk Carrier,2017,208827,299.95,50.0,In Service,Malta,9.0,9.0,Yangzi Xinfu SB,China P.R.,18.42,2/15/2017,2/14/2022
1991,1991,9724661,2019-09-02 23:57:19+00:00,-20.128951666666666,118.52726166666666,1,1 days 16:00:07.000000000,68,15,24,0,1276,Xanadu,Bulk Carrier,2017,208827,299.95,50.0,In Service,Malta,9.0,9.0,Yangzi Xinfu SB,China P.R.,18.42,2/15/2017,2/14/2022
1992,1992,9724661,2019-10-12 07:58:31+00:00,-20.084068333333327,118.538145,1,3 days 08:00:07.000000000,64,38,40,0,1560,Xanadu,Bulk Carrier,2017,208827,299.95,50.0,In Service,Malta,9.0,9.0,Yangzi Xinfu SB,China P.R.,18.42,2/15/2017,2/14/2022
1993,1993,9724661,2019-11-19 07:58:30+00:00,-20.11102333333333,118.56930166666666,1,1 days 00:00:25.000000000,67,19,24,0,1853,Xanadu,Bulk Carrier,2017,208827,299.95,50.0,In Service,Malta,9.0,9.0,Yangzi Xinfu SB,China P.R.,18.42,2/15/2017,2/14/2022
1994,1994,9724714,2019-08-29 15:57:34+00:00,-20.13488,118.53962666666666,1,1 days 00:00:42.000000000,64,21,26,0,1238,British Cadet,Chemical & Oil Carrier,2017,45999,183.06,32.2,In Service,Isle of Man,,,Hyundai Mipo,South Korea,12.32,6/21/2017,6/20/2022
1995,1995,9724714,2020-01-18 15:42:57+00:00,-20.137083333333333,118.51525333333332,1,4 days 08:14:07.000000000,54,33,27,0,2334,British Cadet,Chemical & Oil Carrier,2017,45999,183.06,32.2,In Service,Isle of Man,,,Hyundai Mipo,South Korea,12.32,6/21/2017,6/20/2022
1996,1996,9724726,2019-04-16 15:39:09+00:00,-20.108975,118.58117333333334,1,4 days 16:17:51.000000000,25,40,21,0,154,British Chief,Chemical & Oil Carrier,2017,45500,183.06,32.2,In Service,Isle of Man,,,Hyundai Mipo,South Korea,12.32,2/17/2017,2/16/2022
1997,1997,9724726,2019-06-15 15:57:58+00:00,-20.07425,118.52344,1,0 days 08:00:57.000000000,68,29,30,0,644,British Chief,Chemical & Oil Carrier,2017,45500,183.06,32.2,In Service,Isle of Man,,,Hyundai Mipo,South Korea,12.32,2/17/2017,2/16/2022
1998,1998,9724829,2019-05-02 07:58:19+00:00,-20.11084,118.56041666666668,1,10 days 07:59:51.000000000,38,30,26,0,282,Tempo,Ore Carrier,2017,250342,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,6/28/2017,6/27/2022
1999,1999,9724829,2019-06-17 07:59:16+00:00,-20.079178333333328,118.628525,0,10 days 07:59:39.000000000,67,29,33,0,660,Tempo,Ore Carrier,2017,250342,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,6/28/2017,6/27/2022
2000,2000,9724829,2019-07-31 07:57:02+00:00,-20.06657,118.60102666666668,1,6 days 16:01:55.000000000,56,24,27,0,1002,Tempo,Ore Carrier,2017,250342,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,6/28/2017,6/27/2022
2001,2001,9724829,2019-09-13 07:59:42+00:00,-20.123985,118.56338833333334,1,2 days 23:59:00.000000000,67,18,29,0,1352,Tempo,Ore Carrier,2017,250342,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,6/28/2017,6/27/2022
2002,2002,9724831,2019-03-27 07:58:41+00:00,-20.119131666666668,118.580675,1,5 days 07:59:01.000000000,4,6,11,0,2,Tien Shan,Ore Carrier,2018,250327,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,03/08/2018,03/07/2023
2003,2003,9724831,2019-05-09 07:59:30+00:00,-20.121435,118.56034666666666,1,10 days 23:59:15.000000000,46,17,23,0,343,Tien Shan,Ore Carrier,2018,250327,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,03/08/2018,03/07/2023
2004,2004,9724831,2019-06-25 23:57:01+00:00,-20.077663333333334,118.57364333333334,1,4 days 08:01:55.000000000,71,30,29,0,734,Tien Shan,Ore Carrier,2018,250327,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,03/08/2018,03/07/2023
2005,2005,9724831,2019-08-06 07:58:34+00:00,-20.079026666666667,118.57915666666666,1,8 days 16:00:44.000000000,60,21,32,0,1046,Tien Shan,Ore Carrier,2018,250327,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,03/08/2018,03/07/2023
2006,2006,9724831,2019-09-22 23:58:36+00:00,-20.119468333333334,118.50851166666666,1,7 days 07:59:32.000000000,61,31,27,0,1425,Tien Shan,Ore Carrier,2018,250327,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,03/08/2018,03/07/2023
2007,2007,9724831,2019-11-06 15:59:44+00:00,-20.080978333333334,118.54038666666666,1,13 days 07:58:37.000000000,67,16,35,0,1754,Tien Shan,Ore Carrier,2018,250327,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,03/08/2018,03/07/2023
2008,2008,9724831,2020-01-24 07:59:29+00:00,-20.121911666666666,118.59348666666666,1,8 days 15:59:28.000000000,50,34,28,0,2372,Tien Shan,Ore Carrier,2018,250327,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,03/08/2018,03/07/2023
2009,2009,9727352,2019-06-02 23:51:15+00:00,-20.09483833333333,118.56126833333332,1,0 days 16:07:25.000000000,57,25,30,0,537,Mineral Edo,Bulk Carrier,2015,207219,299.94,50.0,In Service,Panama,9.0,9.0,Imabari SB Saijo,Japan,18.27,3/26/2020,4/16/2025
2010,2010,9727352,2019-07-04 23:59:59+00:00,-20.096038333333333,118.57974166666666,1,2 days 07:58:31.000000000,73,20,28,0,811,Mineral Edo,Bulk Carrier,2015,207219,299.94,50.0,In Service,Panama,9.0,9.0,Imabari SB Saijo,Japan,18.27,3/26/2020,4/16/2025
2011,2011,9727352,2019-08-09 07:59:10+00:00,-20.123138333333333,118.535805,1,0 days 07:58:00.000000000,60,21,27,0,1073,Mineral Edo,Bulk Carrier,2015,207219,299.94,50.0,In Service,Panama,9.0,9.0,Imabari SB Saijo,Japan,18.27,3/26/2020,4/16/2025
2012,2012,9727352,2020-01-31 07:57:00+00:00,-20.095081666666665,118.58364,1,11 days 08:02:30.000000000,36,39,23,0,2428,Mineral Edo,Bulk Carrier,2015,207219,299.94,50.0,In Service,Panama,9.0,9.0,Imabari SB Saijo,Japan,18.27,3/26/2020,4/16/2025
2013,2013,9728370,2019-07-18 23:59:24+00:00,-20.102153333333334,118.52571,1,3 days 07:57:34.000000000,69,17,26,0,915,Darya Krishna,Bulk Carrier,2016,34874,179.96,30.0,In Service,Hong Kong,5.0,5.0,Namura Shipbuilding,Japan,9.82,2/18/2016,2/17/2021
2014,2014,9729178,2020-01-20 23:57:10+00:00,-20.122453333333333,118.58347833333332,1,2 days 16:01:08.000000000,53,32,27,0,2347,Maran Hope,Bulk Carrier,2015,179445,292.26,45.0,In Service,Greece,9.0,9.0,Sungdong SB,South Korea,18.32,10/01/2020,10/15/2025
2015,2015,9729207,2020-02-02 23:59:21+00:00,-20.120388333333327,118.54197833333332,1,2 days 23:58:52.000000000,31,37,27,0,2449,Duhallow,Bulk Carrier,2016,179481,292.26,45.0,In Service,United Kingdom,9.0,9.0,Sungdong SB,South Korea,18.32,3/29/2016,3/28/2021
2016,2016,9729207,2020-02-09 07:57:55+00:00,-20.120183333333333,118.58224666666666,1,1 days 16:01:32.000000000,33,28,17,0,2481,Duhallow,Bulk Carrier,2016,179481,292.26,45.0,In Service,United Kingdom,9.0,9.0,Sungdong SB,South Korea,18.32,3/29/2016,3/28/2021
2017,2017,9729544,2019-05-23 15:44:54+00:00,-20.070201666666666,118.594375,1,7 days 16:12:37.000000000,53,33,29,0,451,Delsa,Bulk Carrier,2015,63166,199.99,32.26,In Service,Malta,5.0,5.0,Sinopacific Zhejiang,China P.R.,13.3,3/25/2020,5/19/2025
2018,2018,9731432,2019-06-22 07:57:10+00:00,-20.082236666666667,118.534615,1,1 days 16:00:56.000000000,72,35,27,0,702,Star Virgo,Bulk Carrier,2017,207810,299.88,50.0,Idle,Cyprus,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.5,03/01/2017,2/28/2022
2019,2019,9731432,2019-07-30 23:59:51+00:00,-20.119841666666666,118.53504,1,1 days 23:57:50.000000000,56,23,27,0,1002,Star Virgo,Bulk Carrier,2017,207810,299.88,50.0,Idle,Cyprus,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.5,03/01/2017,2/28/2022
2020,2020,9731432,2019-09-05 07:56:24+00:00,-20.08412833333333,118.54252,1,1 days 08:01:46.000000000,70,14,23,0,1294,Star Virgo,Bulk Carrier,2017,207810,299.88,50.0,Idle,Cyprus,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.5,03/01/2017,2/28/2022
2021,2021,9731432,2020-01-18 07:59:51+00:00,-20.090796666666666,118.52826,1,5 days 23:59:03.000000000,55,32,27,0,2334,Star Virgo,Bulk Carrier,2017,207810,299.88,50.0,Idle,Cyprus,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.5,03/01/2017,2/28/2022
2022,2022,9731444,2019-04-23 15:57:24+00:00,-20.1232,118.59201833333331,1,2 days 00:01:36.000000000,33,42,21,0,212,Star Libra,Bulk Carrier,2016,207765,299.88,50.0,In Service,Liberia,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.5,06/06/2016,06/05/2021
2023,2023,9731444,2019-06-04 07:57:31+00:00,-20.082593333333328,118.60046833333334,1,2 days 07:59:43.000000000,60,23,31,0,547,Star Libra,Bulk Carrier,2016,207765,299.88,50.0,In Service,Liberia,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.5,06/06/2016,06/05/2021
2024,2024,9731444,2019-07-16 07:57:24+00:00,-20.12092,118.60027,1,4 days 08:02:24.000000000,66,14,28,0,893,Star Libra,Bulk Carrier,2016,207765,299.88,50.0,In Service,Liberia,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.5,06/06/2016,06/05/2021
2025,2025,9731444,2019-08-28 07:58:35+00:00,-20.09215333333333,118.56624666666669,1,2 days 00:01:23.000000000,67,19,24,0,1227,Star Libra,Bulk Carrier,2016,207765,299.88,50.0,In Service,Liberia,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.5,06/06/2016,06/05/2021
2026,2026,9731444,2019-10-09 07:59:43+00:00,-20.108206666666668,118.60588833333334,1,5 days 23:58:29.000000000,65,35,38,0,1539,Star Libra,Bulk Carrier,2016,207765,299.88,50.0,In Service,Liberia,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.5,06/06/2016,06/05/2021
2027,2027,9731444,2019-11-19 23:57:28+00:00,-20.079891666666665,118.59716833333331,1,0 days 16:01:39.000000000,65,19,22,0,1859,Star Libra,Bulk Carrier,2016,207765,299.88,50.0,In Service,Liberia,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.5,06/06/2016,06/05/2021
2028,2028,9731444,2019-12-28 07:59:10+00:00,-20.12228,118.53707833333333,1,0 days 15:59:44.000000000,65,22,26,0,2177,Star Libra,Bulk Carrier,2016,207765,299.88,50.0,In Service,Liberia,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.5,06/06/2016,06/05/2021
2029,2029,9731444,2020-02-01 23:57:57+00:00,-20.119955,118.597565,1,2 days 15:59:43.000000000,34,39,26,0,2439,Star Libra,Bulk Carrier,2016,207765,299.88,50.0,In Service,Liberia,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.5,06/06/2016,06/05/2021
2030,2030,9731456,2019-03-28 07:57:41+00:00,-20.118881666666667,118.621805,1,16 days 16:01:53.000000000,2,20,13,0,5,Star Marisa,Bulk Carrier,2016,207709,299.88,50.0,In Service,Liberia,9.0,9.0,Jiangnan Changxing,China P.R.,18.5,03/11/2016,03/10/2021
2031,2031,9731456,2019-05-21 23:59:10+00:00,-20.11438,118.52630666666668,1,5 days 07:59:31.000000000,51,35,27,0,443,Star Marisa,Bulk Carrier,2016,207709,299.88,50.0,In Service,Liberia,9.0,9.0,Jiangnan Changxing,China P.R.,18.5,03/11/2016,03/10/2021
2032,2032,9731456,2019-08-12 15:58:53+00:00,-20.098971666666667,118.576705,1,3 days 00:00:02.000000000,61,24,25,0,1104,Star Marisa,Bulk Carrier,2016,207709,299.88,50.0,In Service,Liberia,9.0,9.0,Jiangnan Changxing,China P.R.,18.5,03/11/2016,03/10/2021
2033,2033,9731456,2019-09-20 23:59:13+00:00,-20.107303333333334,118.56013833333333,1,11 days 00:00:07.000000000,64,26,27,0,1412,Star Marisa,Bulk Carrier,2016,207709,299.88,50.0,In Service,Liberia,9.0,9.0,Jiangnan Changxing,China P.R.,18.5,03/11/2016,03/10/2021
2034,2034,9731456,2019-11-01 07:58:36+00:00,-20.107651666666666,118.60808333333334,1,1 days 08:00:57.000000000,67,22,39,0,1712,Star Marisa,Bulk Carrier,2016,207709,299.88,50.0,In Service,Liberia,9.0,9.0,Jiangnan Changxing,China P.R.,18.5,03/11/2016,03/10/2021
2035,2035,9731456,2019-12-21 07:59:39+00:00,-20.071466666666666,118.63231166666668,1,1 days 07:59:37.000000000,62,22,27,0,2112,Star Marisa,Bulk Carrier,2016,207709,299.88,50.0,In Service,Liberia,9.0,9.0,Jiangnan Changxing,China P.R.,18.5,03/11/2016,03/10/2021
2036,2036,9731456,2020-01-28 07:59:27+00:00,-20.12719833333333,118.527435,1,1 days 07:59:51.000000000,41,36,27,0,2404,Star Marisa,Bulk Carrier,2016,207709,299.88,50.0,In Service,Liberia,9.0,9.0,Jiangnan Changxing,China P.R.,18.5,03/11/2016,03/10/2021
2037,2037,9731468,2019-04-20 07:58:18+00:00,-20.104715,118.61430833333333,1,4 days 08:01:38.000000000,28,39,18,0,188,Star Ariadne,Bulk Carrier,2017,207812,299.88,50.0,In Service,Liberia,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.5,3/28/2017,3/27/2022
2038,2038,9731468,2019-05-22 07:57:44+00:00,-20.093005,118.63682,1,0 days 15:59:11.000000000,52,37,25,0,445,Star Ariadne,Bulk Carrier,2017,207812,299.88,50.0,In Service,Liberia,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.5,3/28/2017,3/27/2022
2039,2039,9731468,2019-06-24 15:59:03+00:00,-20.08126333333333,118.54298666666666,1,0 days 16:00:42.000000000,73,35,32,0,720,Star Ariadne,Bulk Carrier,2017,207812,299.88,50.0,In Service,Liberia,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.5,3/28/2017,3/27/2022
2040,2040,9731468,2019-10-07 23:58:39+00:00,-20.13834,118.510395,1,6 days 23:59:32.000000000,70,30,39,0,1529,Star Ariadne,Bulk Carrier,2017,207812,299.88,50.0,In Service,Liberia,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.5,3/28/2017,3/27/2022
2041,2041,9731468,2019-11-17 07:58:05+00:00,-20.111645000000006,118.56495833333334,1,1 days 15:59:16.000000000,65,23,26,0,1836,Star Ariadne,Bulk Carrier,2017,207812,299.88,50.0,In Service,Liberia,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.5,3/28/2017,3/27/2022
2042,2042,9731468,2020-01-16 23:59:40+00:00,-20.120373333333333,118.56947,1,2 days 07:57:53.000000000,58,24,27,0,2327,Star Ariadne,Bulk Carrier,2017,207812,299.88,50.0,In Service,Liberia,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.5,3/28/2017,3/27/2022
2043,2043,9731573,2019-05-15 07:58:04+00:00,-20.098651666666665,118.57644333333332,1,4 days 16:01:26.000000000,48,16,25,0,388,Hille Oldendorff,Bulk Carrier,2016,209200,299.95,50.0,In Service,Madeira,9.0,9.0,Taizhou Kouan SB,China P.R.,18.4,1/19/2016,7/17/2024
2044,2044,9731573,2019-11-12 23:58:56+00:00,-20.10956833333333,118.58288333333331,1,0 days 16:00:47.000000000,70,21,29,0,1798,Hille Oldendorff,Bulk Carrier,2016,209200,299.95,50.0,In Service,Madeira,9.0,9.0,Taizhou Kouan SB,China P.R.,18.4,1/19/2016,7/17/2024
2045,2045,9731573,2019-12-14 07:57:56+00:00,-20.152076666666666,118.53688333333334,1,0 days 08:01:44.000000000,60,18,27,0,2055,Hille Oldendorff,Bulk Carrier,2016,209200,299.95,50.0,In Service,Madeira,9.0,9.0,Taizhou Kouan SB,China P.R.,18.4,1/19/2016,7/17/2024
2046,2046,9731585,2019-04-02 07:57:12+00:00,-20.098016666666666,118.567025,1,0 days 16:00:03.000000000,10,37,14,0,44,Hermann Oldendorff,Bulk Carrier,2016,209243,299.95,50.0,In Service,Madeira,9.0,9.0,Taizhou Kouan SB,China P.R.,18.4,5/30/2019,5/29/2024
2047,2047,9731585,2019-08-20 07:55:04+00:00,-20.12004,118.588225,1,0 days 16:03:25.000000000,64,18,28,0,1163,Hermann Oldendorff,Bulk Carrier,2016,209243,299.95,50.0,In Service,Madeira,9.0,9.0,Taizhou Kouan SB,China P.R.,18.4,5/30/2019,5/29/2024
2048,2048,9731585,2020-02-11 15:58:13+00:00,-20.096505,118.54203166666667,1,0 days 15:59:43.000000000,24,38,22,0,2499,Hermann Oldendorff,Bulk Carrier,2016,209243,299.95,50.0,In Service,Madeira,9.0,9.0,Taizhou Kouan SB,China P.R.,18.4,5/30/2019,5/29/2024
2049,2049,9731602,2019-07-11 23:59:15+00:00,-20.125733333333333,118.52136000000002,1,0 days 07:59:07.000000000,70,17,29,0,858,Hubertus Oldendorff,Bulk Carrier,2016,209096,299.95,50.0,In Service,Madeira,9.0,9.0,Jiangsu New Hantong,China P.R.,18.4,6/29/2019,6/28/2024
2050,2050,9731602,2019-08-16 23:58:03+00:00,-20.108455,118.514035,1,2 days 08:00:41.000000000,66,23,31,0,1134,Hubertus Oldendorff,Bulk Carrier,2016,209096,299.95,50.0,In Service,Madeira,9.0,9.0,Jiangsu New Hantong,China P.R.,18.4,6/29/2019,6/28/2024
2051,2051,9731614,2019-06-29 07:51:16+00:00,-20.109761666666667,118.53803333333332,1,4 days 08:08:10.000000000,73,25,29,0,764,Hanna Oldendorff,Bulk Carrier,2017,208942,299.95,50.0,In Service,Madeira,9.0,9.0,Jiangsu New Hantong,China P.R.,18.4,4/14/2019,4/13/2024
2052,2052,9731767,2019-03-31 15:58:39+00:00,-20.093865,118.536125,1,0 days 15:58:56.000000000,8,40,15,0,28,Ocean Pacific,Ore Carrier,2016,250292,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,5/31/2016,5/30/2021
2053,2053,9731767,2019-04-01 23:58:31+00:00,-20.120813333333327,118.58156333333334,1,2 days 15:58:59.000000000,10,35,16,0,41,Ocean Pacific,Ore Carrier,2016,250292,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,5/31/2016,5/30/2021
2054,2054,9731767,2019-05-21 15:58:32+00:00,-20.123623333333327,118.632355,1,2 days 00:00:02.000000000,52,32,26,0,439,Ocean Pacific,Ore Carrier,2016,250292,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,5/31/2016,5/30/2021
2055,2055,9731767,2019-06-26 15:58:27+00:00,-20.139558333333333,118.541185,1,0 days 15:58:55.000000000,71,31,28,0,742,Ocean Pacific,Ore Carrier,2016,250292,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,5/31/2016,5/30/2021
2056,2056,9731767,2019-07-30 23:58:34+00:00,-20.133536666666668,118.53529666666668,1,0 days 23:59:34.000000000,55,22,29,0,1000,Ocean Pacific,Ore Carrier,2016,250292,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,5/31/2016,5/30/2021
2057,2057,9731767,2019-09-03 23:58:06+00:00,-20.10535,118.56596666666668,1,0 days 07:59:11.000000000,68,15,22,0,1285,Ocean Pacific,Ore Carrier,2016,250292,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,5/31/2016,5/30/2021
2058,2058,9731767,2019-11-25 07:57:35+00:00,-20.123686666666668,118.59183166666666,1,1 days 07:59:45.000000000,64,22,24,0,1901,Ocean Pacific,Ore Carrier,2016,250292,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,5/31/2016,5/30/2021
2059,2059,9731767,2019-12-29 15:58:30+00:00,-20.1124,118.54237166666668,1,1 days 23:58:38.000000000,64,25,28,0,2186,Ocean Pacific,Ore Carrier,2016,250292,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,5/31/2016,5/30/2021
2060,2060,9731767,2020-01-01 07:58:04+00:00,-20.138676666666665,118.544025,1,2 days 16:01:16.000000000,63,25,24,0,2211,Ocean Pacific,Ore Carrier,2016,250292,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,5/31/2016,5/30/2021
2061,2061,9731779,2019-05-22 15:58:27+00:00,-20.137283333333333,118.54195,1,2 days 16:00:44.000000000,53,38,26,0,446,Ocean Atlantic,Ore Carrier,2017,262000,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,3/21/2017,3/20/2022
2062,2062,9731779,2019-08-07 07:58:04+00:00,-20.12246333333333,118.60348833333332,1,0 days 16:00:03.000000000,58,23,27,0,1055,Ocean Atlantic,Ore Carrier,2017,262000,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,3/21/2017,3/20/2022
2063,2063,9731779,2019-11-20 07:58:44+00:00,-20.121455,118.60936,1,1 days 00:00:16.000000000,67,18,20,0,1864,Ocean Atlantic,Ore Carrier,2017,262000,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,3/21/2017,3/20/2022
2064,2064,9731779,2019-12-23 15:58:58+00:00,-20.105705,118.53833166666666,1,2 days 00:00:45.000000000,63,25,28,0,2135,Ocean Atlantic,Ore Carrier,2017,262000,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,3/21/2017,3/20/2022
2065,2065,9731779,2020-02-01 07:59:03+00:00,-20.123558333333328,118.54088,1,1 days 08:00:34.000000000,34,37,27,0,2433,Ocean Atlantic,Ore Carrier,2017,262000,325.0,57.0,In Service,Hong Kong,9.0,9.0,Beihai Shipyard,China P.R.,18.0,3/21/2017,3/20/2022
2066,2066,9732709,2019-12-16 23:59:30+00:00,-20.13507,118.53978,1,5 days 07:58:19.000000000,60,22,25,0,2077,Hafnia Mikala,Chemical & Oil Carrier,2017,49999,183.2,32.26,In Service,Malta,,,GSI Liwan,China P.R.,12.84,5/18/2017,5/18/2022
2067,2067,9735153,2019-07-25 15:59:40+00:00,-20.068541666666672,118.60861666666666,1,1 days 00:00:01.000000000,58,21,30,0,958,Goliath,Bulk Carrier,2015,209537,300.0,50.0,In Service,Liberia,9.0,9.0,Nantong COSCO KHI,China P.R.,18.4,06/12/2020,7/14/2025
2068,2068,9735153,2019-12-25 15:57:18+00:00,-20.136196666666667,118.54322,1,0 days 08:01:31.000000000,61,26,26,0,2152,Goliath,Bulk Carrier,2015,209537,300.0,50.0,In Service,Liberia,9.0,9.0,Nantong COSCO KHI,China P.R.,18.4,06/12/2020,7/14/2025
2069,2069,9735165,2019-03-27 15:59:22+00:00,-20.093906666666665,118.62144666666669,1,10 days 07:58:13.000000000,2,19,12,0,3,Maharaj,Bulk Carrier,2015,209472,300.0,50.0,In Service,Liberia,9.0,9.0,Nantong COSCO KHI,China P.R.,18.4,5/24/2020,7/14/2025
2070,2070,9735165,2019-05-12 15:53:35+00:00,-20.097126666666668,118.53622166666666,1,2 days 16:05:15.000000000,45,26,19,0,366,Maharaj,Bulk Carrier,2015,209472,300.0,50.0,In Service,Liberia,9.0,9.0,Nantong COSCO KHI,China P.R.,18.4,5/24/2020,7/14/2025
2071,2071,9735165,2019-06-11 15:59:38+00:00,-20.09013833333333,118.60402166666668,1,3 days 15:58:11.000000000,67,26,34,0,611,Maharaj,Bulk Carrier,2015,209472,300.0,50.0,In Service,Liberia,9.0,9.0,Nantong COSCO KHI,China P.R.,18.4,5/24/2020,7/14/2025
2072,2072,9735165,2019-09-21 07:58:42+00:00,-20.083313333333333,118.57564333333332,1,3 days 07:59:03.000000000,66,25,29,0,1413,Maharaj,Bulk Carrier,2015,209472,300.0,50.0,In Service,Liberia,9.0,9.0,Nantong COSCO KHI,China P.R.,18.4,5/24/2020,7/14/2025
2073,2073,9735165,2019-10-27 15:59:05+00:00,-20.092248333333334,118.60782333333331,1,5 days 16:00:33.000000000,69,21,36,0,1676,Maharaj,Bulk Carrier,2015,209472,300.0,50.0,In Service,Liberia,9.0,9.0,Nantong COSCO KHI,China P.R.,18.4,5/24/2020,7/14/2025
2074,2074,9735165,2019-12-06 15:58:27+00:00,-20.080681666666667,118.596305,1,5 days 00:00:56.000000000,58,26,29,0,1992,Maharaj,Bulk Carrier,2015,209472,300.0,50.0,In Service,Liberia,9.0,9.0,Nantong COSCO KHI,China P.R.,18.4,5/24/2020,7/14/2025
2075,2075,9735165,2020-01-30 07:58:46+00:00,-20.068068333333333,118.61012666666667,1,12 days 16:00:55.000000000,36,42,25,0,2419,Maharaj,Bulk Carrier,2015,209472,300.0,50.0,In Service,Liberia,9.0,9.0,Nantong COSCO KHI,China P.R.,18.4,5/24/2020,7/14/2025
2076,2076,9735177,2019-11-16 07:58:00+00:00,-20.086078333333333,118.52724666666668,1,4 days 00:00:40.000000000,67,21,23,0,1829,Star Gina 2GR,Bulk Carrier,2016,209475,300.0,50.0,In Service,Liberia,9.0,9.0,Nantong COSCO KHI,China P.R.,18.4,2/25/2016,2/25/2021
